# Fields: 
#	--> Must be present !!!
#	Name:
#	Unity P:kPa or bar  
#	--> Must be present !!!
#   IsoTherm_P0_Ref
#   IsoTherm_T0_Ref
#   IsoTherm_T0_Delta
#   IsoTherm_H0_Ref
#   IsoTherm_H0_Delta
# Saturation Table
# http://www.linde-gas.ro/ro/index.html
# Temp.   Press       Press     Density  Density          Enthalpy           Entropy  Entropy
#  °C      kPa         kPa       kg/m3    kg/m3     kJ/kg   kJ/kg  kJ/kg    kJ/kg K  kJ/kg K
#        liquid        gas      liquid     gas      Liquid  latent  gas      liquid    gas
Name:R407C
Unity P:kPa
IsoTherm_P0_Ref:0.5
IsoTherm_T0_Ref:-40
IsoTherm_T0_Delta:10
IsoTherm_H0_Ref:392
IsoTherm_H0_Delta:8
-64	34,036	21,399	1441,8	1,076	114,17	259,20	373,37	0,64436	1,9069
-63	36,115	22,848	1438,9	1,1442	115,46	258,52	373,98	0,65051	1,9036
-62	38,296	24,378	1435,9	1,2158	116,76	257,83	374,59	0,65663	1,9003
-61	40,583	25,990	1433,0	1,2911	118,05	257,15	375,20	0,66273	1,8971
-60	42,979	27,689	1430,0	1,37	119,34	256,47	375,81	0,6688	1,894
-59	45,488	29,478	1427,1	1,4528	120,63	255,78	376,41	0,67485	1,8909
-58	48,115	31,360	1424,1	1,5395	121,93	255,09	377,02	0,68087	1,8878
-57	50,862	33,339	1421,1	1,6304	123,22	254,41	377,63	0,68687	1,8849
-56	53,735	35,418	1418,1	1,7256	124,52	253,71	378,23	0,69285	1,8819
-55	56,737	37,601	1415,1	1,8251	125,82	253,02	378,84	0,6988	1,8791
-54	59,872	39,893	1412,2	1,9292	127,12	252,32	379,44	0,70473	1,8762
-53	63,144	42,297	1409,2	2,038	128,42	251,62	380,04	0,71064	1,8735
-52	66,559	44,817	1406,1	2,1517	129,72	250,92	380,64	0,71653	1,8707
-51	70,119	47,457	1403,1	2,2703	131,02	250,23	381,25	0,7224	1,8681
-50	73,831	50,221	1400,1	2,3941	132,33	249,52	381,85	0,72825	1,8654
-49	77,697	53,114	1397,1	2,5233	133,63	248,81	382,44	0,73407	1,8628
-48	81,723	56,139	1394,1	2,6579	134,94	248,10	383,04	0,73988	1,8603
-47	85,914	59,302	1391,0	2,7983	136,25	247,39	383,64	0,74566	1,8578
-46	90,274	62,606	1388,0	2,9444	137,56	246,67	384,23	0,75143	1,8554
-45	94,808	66,057	1384,9	3,0966	138,87	245,96	384,83	0,75717	1,8529
-44	99,52	69,658	1381,9	3,2549	140,18	245,24	385,42	0,7629	1,8506
-43	104,42	73,416	1378,8	3,4196	141,50	244,51	386,01	0,76861	1,8483
-42	109,50	77,333	1375,7	3,5908	142,81	243,79	386,60	0,7743	1,846
-41	114,78	81,415	1372,6	3,7688	144,13	243,06	387,19	0,77997	1,8437
-40	120,26	85,668	1369,5	3,9537	145,45	242,33	387,78	0,78562	1,8415
-39	125,94	90,096	1366,4	4,1457	146,77	241,60	388,37	0,79126	1,8393
-38	131,83	94,704	1363,3	4,345	148,09	240,86	388,95	0,79688	1,8372
-37	137,93	99,497	1360,2	4,5519	149,42	240,11	389,53	0,80248	1,8351
-36	144,26	104,48	1357,0	4,7664	150,74	239,38	390,12	0,80806	1,833
-35	150,81	109,66	1353,9	4,9889	152,07	238,62	390,69	0,81363	1,831
-34	157,59	115,04	1350,8	5,2195	153,40	237,87	391,27	0,81918	1,829
-33	164,61	120,63	1347,6	5,4584	154,73	237,12	391,85	0,82471	1,827
-32	171,86	126,43	1344,4	5,7059	156,07	236,35	392,42	0,83023	1,8251
