# Fields: 
#	Name:
#	Unity P:kPa or bar  
#	--> Must be present !!!
# Saturation Table
# 
# Temp.   Press       Press     Density  Density          Enthalpy           Entropy  Entropy
#  °C      kPa         kPa       kg/m3    kg/m3     kJ/kg   kJ/kg  kJ/kg    kJ/kg K  kJ/kg K
#        liquid        gas      liquid     gas      Liquid  latent  gas      liquid    gas
Name:R407C
Unity P:kPa
-37	137,1	98,5	1368,3	4,456	150,4	241	391,4	0,8064	1,843
-36	143,3	103,4	1364,8	4,662	151,7	240,4	392,1	0,8118	1,8412
-35	149,8	108,5	1361,3	4,876	153,2	239,5	392,7	0,8184	1,8394
-34	156,4	113,8	1357,7	5,098	154,5	238,8	393,4	0,8237	1,8377
-33	163,3	119,2	1354,2	5,327	155,8	238,2	394	0,829	1,836
-32	170,5	124,9	1350,6	5,564	157,1	237,6	394,6	0,8343	1,8343
-31	177,8	130,8	1347,1	5,81	158,3	236,9	395,3	0,8396	1,8326
-30	185,5	136,9	1343,5	6,064	159,6	236,3	395,9	0,8448	1,831
-29	193,3	143,2	1339,9	6,327	160,9	235,6	396,5	0,8501	1,8294
-28	201,5	149,8	1336,3	6,599	162,2	234,9	397,2	0,8554	1,8278
-27	209,9	156,5	1332,7	6,88	163,3	234,5	397,8	0,8596	1,8263
-26	218,6	163,6	1329,2	7,171	164,4	234	398,4	0,8643	1,8248
-25	227,6	170,9	1325,6	7,472	165,7	233,3	399	0,8696	1,8233
-24	236,8	178,4	1322	7,782	167,1	232,6	399,7	0,8748	1,8218
-23	246,3	186,2	1318,3	8,102	168,4	231,9	400,3	0,8801	1,8204
-22	256,2	194,2	1314,7	8,433	169,7	231,2	400,9	0,8854	1,8189
-21	266,3	202,6	1311,1	8,775	171	230,5	401,5	0,8907	1,8176
-20	276,8	211,2	1307,5	9,127	172,4	229,7	402,1	0,8959	1,8162
-19	287,5	220,1	1303,8	9,491	173,7	229	402,7	0,9012	1,8148
-18	298,6	229,2	1300,2	9,866	175,1	228,3	403,4	0,9064	1,8135
-17	310	238,7	1296,5	10,253	176,4	227,5	404	0,9117	1,8122
-16	321,8	248,5	1292,9	10,651	177,8	226,8	404,6	0,9169	1,8109
-15	333,8	258,6	1289,2	11,062	179,1	226	405,2	0,9221	1,8097
-14	346,3	269	1285,5	11,486	180,5	225,3	405,8	0,9274	1,8084
-13	359	279,7	1281,9	11,923	181,9	224,5	406,4	0,9326	1,8072
-12	372,2	290,8	1278,2	12,372	183,2	223,7	407	0,9378	1,806
-11	385,7	302,2	1274,5	12,835	184,5	223,1	407,6	0,9425	1,8048
-10	399,6	313,9	1270,8	13,313	185,9	222,3	408,2	0,9478	1,8037
